ID,Area,Perim.,Major,Minor,Circ.,Feret,MinFeret,AR,Round,Solidity,spore
849,159,47.698,16.56,12.225,0.878,17.804,12.969,1.355,0.738,0.914,0
850,184,54.284,20.167,11.617,0.785,22.204,12.969,1.736,0.576,0.934,1
851,159,47.698,16.704,12.12,0.878,17.72,12.0,1.378,0.726,0.922,1
852,153,49.456,16.676,11.682,0.786,17.804,12.728,1.427,0.701,0.884,1
853,205,53.456,18.602,14.032,0.902,19.698,14.0,1.326,0.754,0.934,1
854,185,51.113,18.372,12.821,0.89,19.647,13.0,1.433,0.698,0.92,1
855,147,44.627,16.454,11.375,0.928,17.088,11.0,1.446,0.691,0.945,1
856,153,46.042,15.611,12.478,0.907,16.553,12.0,1.251,0.799,0.924,1
857,138,44.971,15.904,11.048,0.857,16.553,11.0,1.44,0.695,0.929,1
858,182,50.627,17.889,12.953,0.892,18.385,12.0,1.381,0.724,0.938,1
859,167,49.941,19.161,11.097,0.841,20.0,12.021,1.727,0.579,0.903,1
860,196,55.941,20.857,11.965,0.787,23.022,13.435,1.743,0.574,0.895,1
861,120,40.042,13.833,11.045,0.941,14.56,11.0,1.252,0.798,0.916,1
862,134,44.284,15.707,10.862,0.859,16.125,11.513,1.446,0.692,0.896,0
863,118,42.87,15.344,9.792,0.807,15.524,10.733,1.567,0.638,0.861,0
864,110,39.456,12.508,11.197,0.888,13.601,11.628,1.117,0.895,0.898,0
865,196,53.941,20.435,12.212,0.846,20.809,12.969,1.673,0.598,0.916,1
866,195,54.527,19.917,12.466,0.824,20.616,13.868,1.598,0.626,0.894,1
867,127,42.385,14.73,10.977,0.888,16.401,11.767,1.342,0.745,0.927,0
868,298,78.912,27.266,13.916,0.601,29.411,17.403,1.959,0.51,0.827,0
869,167,55.355,15.851,13.414,0.685,17.72,14.0,1.182,0.846,0.872,0
870,112,41.213,15.965,8.932,0.829,16.155,9.701,1.787,0.56,0.907,0
871,171,51.698,15.903,13.69,0.804,17.889,14.0,1.162,0.861,0.877,0
872,128,46.527,14.73,11.064,0.743,16.492,12.0,1.331,0.751,0.865,0
873,197,76.569,27.444,9.14,0.422,30.61,11.314,3.003,0.333,0.783,0
874,173,54.184,17.436,12.633,0.74,20.396,14.795,1.38,0.725,0.854,0
875,117,49.698,17.881,8.331,0.595,19.723,10.514,2.146,0.466,0.77,0
876,188,54.527,18.636,12.845,0.795,19.416,14.0,1.451,0.689,0.883,0
877,158,45.799,16.129,12.473,0.947,17.205,12.0,1.293,0.773,0.96,1
878,164,47.113,16.999,12.284,0.928,17.804,12.728,1.384,0.723,0.921,1
879,141,46.042,15.114,11.878,0.836,16.279,12.127,1.272,0.786,0.892,1
880,448,101.74,25.084,22.74,0.544,30.083,26.87,1.103,0.907,0.808,0
881,158,47.698,15.414,13.051,0.873,17.464,14.0,1.181,0.847,0.89,1
882,182,53.698,20.708,11.19,0.793,21.954,12.211,1.851,0.54,0.908,1
883,112,38.385,13.261,10.754,0.955,14.142,10.0,1.233,0.811,0.945,0
884,362,90.083,36.38,12.669,0.561,36.688,13.379,2.871,0.348,0.862,0
885,190,53.698,18.391,13.154,0.828,19.235,14.566,1.398,0.715,0.89,0
886,183,52.527,20.116,11.583,0.833,20.809,12.338,1.737,0.576,0.908,1
887,186,50.627,18.741,12.636,0.912,18.974,12.0,1.483,0.674,0.949,1
888,186,53.941,20.734,11.422,0.803,21.095,12.206,1.815,0.551,0.89,1
889,184,52.527,19.243,12.175,0.838,20.616,13.06,1.581,0.633,0.909,1
890,197,54.77,18.371,13.654,0.825,19.209,14.758,1.345,0.743,0.893,0
892,197,54.527,19.307,12.991,0.833,20.224,13.0,1.486,0.673,0.912,1
893,178,52.042,16.926,13.39,0.826,19.209,13.52,1.264,0.791,0.908,1
894,164,48.284,16.565,12.606,0.884,17.493,13.8,1.314,0.761,0.909,1
895,178,51.941,15.903,14.251,0.829,17.692,14.849,1.116,0.896,0.906,1
896,152,54.527,15.228,12.709,0.642,17.464,14.426,1.198,0.835,0.837,0
897,155,46.87,16.182,12.196,0.887,17.464,12.823,1.327,0.754,0.904,0
898,178,52.284,18.602,12.183,0.818,21.024,13.0,1.527,0.655,0.913,0
899,108,43.456,11.923,11.533,0.719,14.765,12.0,1.034,0.967,0.847,0
900,104,36.87,12.014,11.022,0.961,13.038,11.314,1.09,0.917,0.912,0
901,225,60.184,23.612,12.133,0.781,24.413,13.313,1.946,0.514,0.907,1
902,204,53.698,19.672,13.203,0.889,20.0,13.924,1.49,0.671,0.923,1
903,127,42.042,14.159,11.421,0.903,15.264,12.0,1.24,0.807,0.914,0
904,206,55.456,19.682,13.326,0.842,21.024,14.0,1.477,0.677,0.918,1
